بەڵکوو,بەڵکوو,bełkû,bełkû,ADV,ADV,«بەڵکوو»[ADV],"ئێمە نەک هەر داعش بەڵکوو هەر هێزێکی دیکە هێرشمان بکاتە سەر، بەرگری لە خۆمان دەکەین.",187,بەڵکوو@بەڵکوو@ADV,bełkû@bełkû@ADV
تەنیا,تەنیا,tenya,tenya,ADV,ADV,«تەنیا»[ADV],نەوشیروان ڕەشید: تەنیا پەرلەمانی باسک و کاتالۆنییەکان لە جیهاندا دانیان نا بە پەرلەمانی کوردستان,286,تەنیا@تەنیا@ADV,tenya@tenya@ADV
جگە,جگە,cige,cige,ADV,ADV,«جگە»[ADV],فەیسەڵ عەلی جگە لە نەوت هیچ کاڵایەکی تری نییە,313,جگە@جگە@ADV,cige@cige@ADV
دوێنێ,دوێنێ,dwênê,dwênê,ADV,ADV,«دوێنێ»[ADV],پێشخزمەتەکەی گوتی: دوێنێ یەکێک لە فەنەرەکانی شکا.,480,دوێنێ@دوێنێ@ADV,dwênê@dwênê@ADV
زۆر,زۆر,zor,zor,ADV,ADV,«زۆر»[ADV],"ئەم ئەسپەی من زۆر جوانە، وا نییە؟",506,زۆر@زۆر@ADV,zor@zor@ADV
ڕاستەوخۆ,ڕاستەوخۆ,řastewxo,řastewxo,ADV,ADV,«ڕاستەوخۆ»[ADV],بەریتانیا ڕاستەوخۆ چەک بۆ کوردستان دەنێرێت,515,ڕاستەوخۆ@ڕاستەوخۆ@ADV,řastewxo@řastewxo@ADV
ڕۆژانە,ڕۆژانە,řojane,řojane,ADV,ADV,«ڕۆژانە»[ADV],ڕۆژانە مەشقەکانمان لەسەر یاریگای خۆئامان ئەنجام دەدەین,543,ڕۆژانە@ڕۆژانە@ADV,řojane@řojane@ADV
ساویلکانە,ساویلکانە,sawîlkane,sawîlkane,ADV,ADV,«ساویلکانە»[ADV],زۆر سادە و ساویلکانە بیر دەکەنەوە,569,ساویلکانە@ساویلکانە@ADV,sawîlkane@sawîlkane@ADV
هاوکات,هاوکات,hawkat,hawkat,ADV,ADV,«هاوکات»[ADV],هاوکات ئاماژەی بەوەشدا,914,هاوکات@هاوکات@ADV,hawkat@hawkat@ADV
وا,وا,wa,wa,ADV,ADV,«وا»[ADV],وا دەڵێن.,959,وا@وا@ADV,wa@wa@ADV
ئاخۆ,ئاخۆ,axo,axo,CONJ,CONJ,«ئاخۆ»[SCONJ],لە ڕۆژانی داهاتوو ئاشکرا دەبێت ئاخۆ قۆناخەکە چۆن بەڕێوە دەچێت.,43,ئاخۆ@ئاخۆ@CONJ,axo@axo@CONJ
ئایا,ئایا,aya,aya,CONJ,CONJ,«ئایا»[SCONJ],ئایا ئاوی تفت لە ئاوی ئاسایی باشترە؟,72,ئایا@ئایا@CONJ,aya@aya@CONJ
ئەگەر,ئەگەر,eger,eger,CONJ,CONJ,«ئەگەر»[SCONJ],تەنانەت ئەگەر بمانەوێت کۆمەڵگایەکی سەلەفییش دابمەزرێنین,87,ئەگەر@ئەگەر@CONJ,eger@eger@CONJ
بەڵام,بەڵام,bełam,bełam,CONJ,CONJ,«بەڵام»[CCONJ],بەڵام لە ناکاو هەر لەو ڕۆژانەی سەرەتاوە تووشی قڕە و شەڕەدەندووکەیەک بوون,186,بەڵام@بەڵام@CONJ,bełam@bełam@CONJ
کە,کە,ke,ke,CONJ,CONJ,«کە»[SCONJ],ئیوان زۆری پێ ناخۆش بوو کە دەیدی کاترینا ئیوانا حەز لە میتیا دەکات.,711,کە@کە@CONJ,ke@ke@CONJ
و,و,û,û,CONJ,CONJ,«و»[CCONJ],مامەڵە لەگەڵ هاوکێشە سیاسییەکانی سەر گۆرەپانی عێراق بکات و سەرجەم فێڵە گڵاوەکانیان پوچەڵ بکاتەوە.,958,و@و@CONJ,û@û@CONJ
یان,یان,yan,yan,CONJ,CONJ,«یان»[CCONJ],لە کاتی بانگ یان تۆزێک دوای بانگ شتێک دەخوات,989,یان@یان@CONJ,yan@yan@CONJ
ی,ی,î,î,[IZAFE],LGSPEC1,«ی»{Clitic=Izafe},پێنجشەممە 4 ی ڕەزبەری 1392 ی هەتاوی,980,ی@ی@LGSPEC1,î@î@LGSPEC1
ئیرهاب,ئیرهاب,îrhab,îrhab,N,N,«ئیرهاب»[NOUN],"ئەوەتا بەناوی: ماددەی چواری ئیرهاب و موخبیری سیڕڕی، خەڵکی بێ گوناهـ ئەگرن.",2,ئیرهاب@ئیرهاب@N,îrhab@îrhab@N
تەشهیر,تەشهیر,teşhîr,teşhîr,N,N,«تەشهیر»[NOUN],تکایە خۆ بەدوور بگرن لە تەشهیر و ناوزڕاندن و وشەی ناشرین.,5,تەشهیر@تەشهیر@N,teşhîr@teşhîr@N
دادگەری,دادگەری,dadgerî,dadgerî,N,N,«دادگەری»[NOUN],تەنیا گەلێکیش کە لە بەدرێژایی مێژوو زاخاو دراوەو بارستایی دادگەری و تەوحیدیی لە جیهاندا هەیە گەلی ئێرانە.,7,دادگەری@دادگەری@N,dadgerî@dadgerî@N
مەدلوول,مەدلوول,medlûl,medlûl,N,N,«مەدلوول»[NOUN],جێگۆڕکێی دال و مەدلوول,25,مەدلوول@مەدلوول@N,medlûl@medlûl@N
مەشەدی,مەشەدی,meşedî,meşedî,N,N,«مەشەدی»[NOUN]{Title},مەشەدی ڕوقیا گوتی: «دیوتە؟»,26,مەشەدی@مەشەدی@N,meşedî@meşedî@N
ماڵ,ماڵێ,mał,małê,N,N,«ماڵ»[NOUN]{Case=Acc},ڕاست بەر لە وەڕێکەوتنی ئانا گەیشتەوە ماڵێ.,39,ماڵ@ماڵێ@N,mał@małê@N
ئاخوند,ئاخوند,axund,axund,N,N,«ئاخوند»[NOUN]{Title},ئاخوند مەکارمی شیرازیش وتبووی نابێ لەگەڵ هەر کەس موخالیف بووین دژایەتی بکەین,42,ئاخوند@ئاخوند@N,axund@axund@N
ئاداب,ئاداب,adab,adab,N,N,«ئاداب»[NOUN],هەندێک لە ئاداب و ئەحکامی جەژن,44,ئاداب@ئاداب@N,adab@adab@N
ئاغا,ئاغا,aẍa,aẍa,N,N,«ئاغا»[NOUN]{Title},چیرۆکی فێڵ ئاغا و دۆڕاو بەگ - بەشی دووەم,54,ئاغا@ئاغا@N,aẍa@aẍa@N
ئاماژە,ئاماژە,amaje,amaje,N,N,«ئاماژە»[NOUN],ئاماژە بەوە دەکات,64,ئاماژە@ئاماژە@N,amaje@amaje@N
ئاو,ئاو,aw,aw,N,N,«ئاو»[NOUN],خواردنەوەی ئاو کاریگەری لەسەر دابەزاندنی کێش هەیە,70,ئاو@ئاو@N,aw@aw@N
ئەشک,ئەشک,eşk,eşk,N,N,«ئەشک»[NOUN],ئەشک و ئەوین,82,ئەشک@ئەشک@N,eşk@eşk@N
ئەندازیار,ئەندازیار,endazyar,endazyar,N,N,«ئەندازیار»[NOUN],ئەندازیار دیوێکی تری زانستی ئەندازیاری,104,ئەندازیار@ئەندازیار@N,endazyar@endazyar@N
ئۆپۆزسیۆن,ئۆپۆزسیۆن,opozsyon,opozsyon,N,N,«ئۆپۆزیسیۆن»{NS}[NOUN],ئۆپۆزسیۆن و هەڵەیەکی گەورە,114,ئۆپۆزسیۆن@ئۆپۆزسیۆن@N,opozsyon@opozsyon@N
ئێستا,ئێستا,êsta,êsta,N,N,«ئێستا»[NOUN],تاوەکو ئێستا لە ناوچە دابڕێنراوەکان هیچ ڕووبەڕووبوونەوەیەک لەگەڵ هێزەکانی پێشمەرگە ڕووی نەداوە,127,ئێستا@ئێستا@N,êsta@êsta@N
باران,باران,baran,baran,N,N,«باران»[NOUN],بەلام خۆشبەختانە ڕێژەی باران لەمساڵدا لەچاو ساڵانی تردا زۆر زیادی کردووە,129,باران@باران@N,baran@baran@N
بۆچوون,بۆچوون,boçûn,boçûn,N,N,«بۆچوون»[NOUN],گونجاوترین بۆچوون,206,بۆچوون@بۆچوون@N,boçûn@boçûn@N
بیروڕا,بیروڕا,bîruřa,bîruřa,N,N,«بیروڕا»[NOUN],کۆمەڵێک بیروڕا و کردەی جۆراوجۆر و فرە ڕەهەند پێکهاتووە,211,بیروڕا@بیروڕا@N,bîruřa@bîruřa@N
پایتەخت,پایتەخت,paytext,paytext,N,N,«پایتەخت»[NOUN],ئەمڕۆ پاڵەوانێتی جامی جیهانی بۆ هەرێمەکان لە پایتەخت دەست پێ دەکات,223,پایتەخت@پایتەخت@N,paytext@paytext@N
پرۆستات,پرۆستات,pirostat,pirostat,N,N,«پرۆستات»[NOUN],پرۆستات و سێکس,228,پرۆستات@پرۆستات@N,pirostat@pirostat@N
پۆست,پۆست,post,post,N,N,«پۆست»[NOUN],بۆ جەنابت لە پۆست و بەرپرسایەتیی نوێدا,239,پۆست@پۆست@N,post@post@N
پێشێل,پێشێل,pêşêl,pêşêl,N,N,«پێشێل»[NOUN],هەر ڕێکلامێک سیاسەت و یاساکانیان پێشێل بکات بە خێرایی لا دەبرێت,255,پێشێل@پێشێل@N,pêşêl@pêşêl@N
پێناسە,پێناسە,pênase,pênase,N,N,«پێناسە»[NOUN],"پێناسە، باوکی دوین",258,پێناسە@پێناسە@N,pênase@pênase@N
تاقی,تاقی,taqî,taqî,N,N,«تاقی»[NOUN],"زۆر پیاوی دیکەش بۆ تاقی کردنەوەی بەختی خۆیان دێن، یەکیان سەرباز دەبێت:",270,تاقی@تاقی@N,taqî@taqî@N
ترس,ترس,tirs,tirs,N,N,«ترس»[NOUN],ئەمەش بۆتە هۆی ترس و دڵەڕاوکێی زیندانییان.,277,ترس@ترس@N,tirs@tirs@N
تەمەن,تەمەن,temen,temen,N,N,«تەمەن»[NOUN],کچە کوردێکی تەمەن 18 ساڵەی خەڵکی شاری بانە,284,تەمەن@تەمەن@N,temen@temen@N
تەندروستی,تەندروستی,tendirustî,tendirustî,N,N,«تەندروستی»[NOUN],"وەزیری تەندروستی: لە ئەنجامی تەقینەوەکانی ئەمڕۆی هەولێر، 6 بوونە قوربانی و 62 کەس بریندارن",285,تەندروستی@تەندروستی@N,tendirustî@tendirustî@N
توندوتیژی,توندوتیژی,tundutîjî,tundutîjî,N,N,«توندوتیژی»[NOUN],کاردانەوەی گوتەبێژی وەزارەتی دەرەوەی ئێران بە تەشەنەی توندوتێژی لە ئوکراین,294,توندوتیژی@توندوتیژی@N,tundutîjî@tundutîjî@N
تیرۆر,تیرۆر,tîror,tîror,N,N,«تیرۆر»[NOUN],جەنگ لەگەڵ تیرۆر جەنگی ئەم چەرخەیە,305,تیرۆر@تیرۆر@N,tîror@tîror@N
جار,جار,car,car,N,N,«جار»[NOUN],کاربەدەستانی سوپا گەلێک جار گوشاریان خستۆتە سەر میدیاکان و دۆزیان لە چاپەمەنی کردوتەوە.,309,جار@جار@N,car@car@N
جێ,جێ,cê,cê,N,N,«جێ»[NOUN],10 یاریزانی میلان کۆتایی ئەم وەرزە ڕیزی یانەکەیان جێ دەهێڵن.,318,جێ@جێ@N,cê@cê@N
چەک,چەک,çek,çek,N,N,«چەک»[NOUN],چەک و تەقەمەنییەکی زۆریش دەستی بەسەردا گیراوە,334,چەک@چەک@N,çek@çek@N
حاکم,حاکم,ḧakim,ḧakim,N,N,«حاکم»[NOUN],حاکم قادر: ڕێکخراوەکانی هەرێم دەتوانن بە پڕۆژە کاریگەری لەسەر سکێچی سیاسی و حوکمڕانی دابنێن,349,حاکم@حاکم@N,ḧakim@ḧakim@N
حیزب,حیزب,ḧîzb,ḧîzb,N,N,«حیزب»[NOUN],لەبەرامبەر حیزب و لایەن و کەسایەتییەکانی دەرەوەی کۆنگرەی نەتەوەکانی ئێرانی فیدراڵ یەکگرتوو بن,357,حیزب@حیزب@N,ḧîzb@ḧîzb@N
خاڵ,خاڵ,xał,xał,N,N,«خاڵ»[NOUN],بۆ چارەسەرکردنی گرفتی سوتەمەنی لەسەر هەشت خاڵ ڕێکەوتن,361,خاڵ@خاڵ@N,xał@xał@N
خانەنشینی,خانەنشینی,xanenişînî,xanenişînî,N,N,«خانەنشینی»[NOUN],سەرۆکایەتی کۆمار یاسای خانەنشینی ڕەت کردەوە,365,خانەنشینی@خانەنشینی@N,xanenişînî@xanenişînî@N
خەبات,خەبات,xebat,xebat,N,N,«خەبات»[NOUN],پەنجا و ئەوەندە ساڵە خەبات دەکات,371,خەبات@خەبات@N,xebat@xebat@N
خەیاڵ,خەیاڵ,xeyał,xeyał,N,N,«خەیاڵ»[NOUN],ماڵئاوا جوانتر لە خەیاڵ,378,خەیاڵ@خەیاڵ@N,xeyał@xeyał@N
خودا,خودا,xuda,xuda,N,N,«خودا»[NOUN],ئەم شەڕەش نە بە کوشتنی خودا و نە بە ئیرادەی مرۆڤ دەکرێت تاکە ڕێگە هەر ئەوەیە ببینەوە ئاژەڵ!,381,خودا@خودا@N,xuda@xuda@N
خۆشەویستی,خۆشەویستی,xoşewîstî,xoşewîstî,N,N,«خۆشەویستی»[NOUN],هەر ناشزانی مانای ئەشق و خۆشەویستی چییە,393,خۆشەویستی@خۆشەویستی@N,xoşewîstî@xoşewîstî@N
خۆکوژی,خۆکوژی,xokujî,xokujî,N,N,«خۆکوژی»[NOUN],هۆکاری سەرەکیی خۆکوژی لە ئێران و بەتایبەت لە ناوچە کوردنشینەکان.,394,خۆکوژی@خۆکوژی@N,xokujî@xokujî@N
داب,داب,dab,dab,N,N,«داب»[NOUN],"کە منداڵیشی دەبوو بە پێی داب و نەریتی گوندەکە، منداڵەکەی سەرانشۆ دەدا.",401,داب@داب@N,dab@dab@N
داهاتوو,داهاتوو,dahatû,dahatû,N,N,«داهاتوو»[NOUN],هەفتەی داهاتوو مالکی سەردانی ڕوسیا دەکات,410,داهاتوو@داهاتوو@N,dahatû@dahatû@N
داوا,داوا,dawa,dawa,N,N,«داوا»[NOUN],داوا دەکرێت ئەو مەلایەی کچە 15 ساڵیەکەی مارە کردووە بدرێتە دادگا,412,داوا@داوا@N,dawa@dawa@N
دڵ,دڵ,dił,dił,N,N,«دڵ»[NOUN],لە هەواڵی کۆچی تۆدا دڵ زۆر گریا,422,دڵ@دڵ@N,dił@dił@N
دەرمان,دەرمان,derman,derman,N,N,«دەرمان»[NOUN],چین 8 تۆن دەرمان و کەلوپەلی گەیاندە کوردستان,443,دەرمان@دەرمان@N,derman@derman@N
دەرەوە,دەرەوە,derewe,derewe,N,N,«دەرەوە»[NOUN],پەرتووکی سەوز بۆ دەرەوە,444,دەرەوە@دەرەوە@N,derewe@derewe@N
دەنگ,دەنگ,deng,deng,N,N,«دەنگ»[NOUN],بەبێ کورد دەنگ بە یاسای هەڵبژاردن نادەین,461,دەنگ@دەنگ@N,deng@deng@N
دووبەرەکی,دووبەرەکی,dûberekî,dûberekî,N,N,«دووبەرەکی»[NOUN],دەیسەلمێنن کە ئەم دوو نەتەوەیە لە پلانی گڵاوی دووبەرەکی و ململانێی ناڕەوا گەورەترن.,474,دووبەرەکی@دووبەرەکی@N,dûberekî@dûberekî@N
دیدار,دیدار,dîdar,dîdar,N,N,«دیدار»[NOUN],لەگەڵ سەرۆکی دەزگای هەواڵگری عەرەبستانی سعودییە دیدار و چاوپێکەوتن ئەنجام دەدات.,486,دیدار@دیدار@N,dîdar@dîdar@N
ڕەت,ڕەت,řet,řet,N,N,«ڕەت»[NOUN],تیاگۆ سیلڤا جارێکی دیکە بەرشەلۆنە ڕەت دەکاتەوە,528,ڕەت@ڕەت@N,řet@řet@N
ڕەنگاڵە,ڕەنگاڵە,řengałe,řengałe,N,N,«ڕەنگاڵە»[NOUN],"نە شیلەی هەنگ، نە ڕەنگاڵە، نە گووژمە نووری کێوی توور",531,ڕەنگاڵە@ڕەنگاڵە@N,řengałe@řengałe@N
ڕۆژنامەگەری,ڕۆژنامەگەری,řojnamegerî,řojnamegerî,N,N,«ڕۆژنامەگەری»[NOUN],ڕۆژنامەگەری کوردی و توندوتیژی بەکارهێنان,544,ڕۆژنامەگەری@ڕۆژنامەگەری@N,řojnamegerî@řojnamegerî@N
ڕیزبەند,ڕیزبەند,řîzbend,řîzbend,N,N,«ڕیزبەند»[NOUN],ڕیزبەند کردنی زانکۆ ئەهلیەکان. زانکۆ تایبەتە باش و خراپەکانی کوردستان کامانەن؟,551,ڕیزبەند@ڕیزبەند@N,řîzbend@řîzbend@N
ڕێز,ڕێز,řêz,řêz,N,N,«ڕێز»[NOUN],لە گوندی «دەرەکێ» ڕێز لە عەلی موحەممەدیان و ئەحمەد عەزیزی گیرا / هەواڵی تەکمیلی,552,ڕێز@ڕێز@N,řêz@řêz@N
ساڵ,ساڵ,sał,sał,N,N,«ساڵ»[NOUN],بیست ساڵ بەر لە ئێستا,565,ساڵ@ساڵ@N,sał@sał@N
سەرانە,سەرانە,serane,serane,N,N,«سەرانە»[NOUN],لە موسڵ دەستگێڕ و فرۆشیارەکانی سەر عەرەبانە سەرانە دەدەن,577,سەرانە@سەرانە@N,serane@serane@N
سەرجەم,سەرجەم,sercem,sercem,N,N,«سەرجەم»[NOUN],دابەشکردنی زەوی سەرجەم چین و توێژەکان دەگرێتەوە,579,سەرجەم@سەرجەم@N,sercem@sercem@N
سەرکوت,سەرکوت,serkut,serkut,N,N,«سەرکوت»[NOUN],بە بێڕەحمانەترین شێوە سەرکوت و خەڵتانی خوێن کراوە و دەکرێت.,583,سەرکوت@سەرکوت@N,serkut@serkut@N
سەروەری,سەروەری,serwerî,serwerî,N,N,«سەروەری»[NOUN],شانازیی بە ورە و جەربەزەیی پێشمەرگەکانی یەکێتی و شەهیدە قارەمانەکان و سەروەری و داستانە خۆڕاگرەکانی دەکات,586,سەروەری@سەروەری@N,serwerî@serwerî@N
سەرۆک,سەرۆک,serok,serok,N,N,«سەرۆک»[NOUN],وازهێنانی محەمەد ڕەزا ڕەحیمی لە پاڵێوراویی هەڵبژاردنی سەرۆک کۆماریی ئێران,587,سەرۆک@سەرۆک@N,serok@serok@N
سووتەمەنی,سووتەمەنی,sûtemenî,sûtemenî,N,N,«سووتەمەنی»[NOUN],"پارە بۆ دابین کردنی تێچووی ئاو، برق و سووتەمەنی بەو قوتابخانەیە بدەن.",597,سووتەمەنی@سووتەمەنی@N,sûtemenî@sûtemenî@N
سیستم,سیستم,sîstim,sîstim,N,N,«سیستەم»{NS}[NOUN],چەمکی زمان لەنێوان سیستم و جیاوازیدا,606,سیستم@سیستم@N,sîstim@sîstim@N
شاعیر,شاعیر,şa’îr,şa’îr,N,N,«شاعیر»[NOUN],کاک ستار ئەحمەدی شاعیر ئەو حاڵەتەی بەوە چارەسەر کردووە.,616,شاعیر@شاعیر@N,şa’îr@şa’îr@N
شک,شک,şik,şik,N,N,«شک»[NOUN],تۆش ئەی برای خۆم لەو ڕۆژە دا بێ شک کەسێکیت کە ئەم ڕۆژە ئەبینیت,621,شک@شک@N,şik@şik@N
شلە,شلە,şile,şile,N,N,«شلە»[NOUN],گرنگی خواردنەوەی شلە لە هاویندا,623,شلە@شلە@N,şile@şile@N
شەو,شەو,şew,şew,N,N,«شەو»[NOUN],مەراقەکانی شەو - بەشی چوارەم,630,شەو@شەو@N,şew@şew@N
شیعە,شیعە,şî’e,şî’e,N,N,«شیعە»[NOUN],ئێران: تیرۆریستان لە نزیکبوونەوەی یەکێتی و شیعە تووڕەن,634,شیعە@شیعە@N,şî’e@şî’e@N
شێخ,شێخ,şêx,şêx,N,N,«شێخ»[NOUN]{Title},بە مەزارگەی شێخ حەسەن ناسراوە.,637,شێخ@شێخ@N,şêx@şêx@N
عەسر,عەسر,’esir,’esir,N,N,«عەسر»[NOUN],لە کاتژمێر 4ی عەسر تا کاتژمێر 12ی شەو ئەگەر کارەبای نیشتمانی بڕا پێویستە ئیش بە موەلیدەکان بکرێت,644,عەسر@عەسر@N,’esir@’esir@N
فرەدەنگی,فرەدەنگی,firedengî,firedengî,N,N,«فرەدەنگی»[NOUN],لێکۆڵینەوەی «تەکنیکی فرەدەنگی لە ڕۆمانی کوردیدا» چاپ و بڵاو کرایەوە,653,فرەدەنگی@فرەدەنگی@N,firedengî@firedengî@N
قژ,قژ,qij,qij,N,N,«قژ»[NOUN],لەف کردنی قژ لە چەند هەنگاوێکدا,666,قژ@قژ@N,qij@qij@N
قەرەبوو,قەرەبوو,qerebû,qerebû,N,N,«قەرەبوو»[NOUN],داوای 20 ملیۆن قەرەبوو دەکات,671,قەرەبوو@قەرەبوو@N,qerebû@qerebû@N
قەڵا,قەڵا,qeła,qeła,N,N,«قەڵا»[NOUN],پارکی ڕوناکی بۆ پارکی شاری بەردەم قەڵا,673,قەڵا@قەڵا@N,qeła@qeła@N
کات,کات,kat,kat,N,N,«کات»[NOUN],ئاوێتەکردنی کات لە دەقی شیعرییدا,680,کات@کات@N,kat@kat@N
کارگە,کارگە,karge,karge,N,N,«کارگە»[NOUN],20 کارگە لە دەربەندیخان داخراون,688,کارگە@کارگە@N,karge@karge@N
کەزی,کەزی,kezî,kezî,N,N,«کەزی»[NOUN],شێوازی تەسریحەی لوولە و کەزی بۆ قژ,712,کەزی@کەزی@N,kezî@kezî@N
کەس,کەس,kes,kes,N,N,«کەس»[NOUN],لەو نێوەدا هیچ کەس خەریکی گریان و ڕۆڕۆ نییە,713,کەس@کەس@N,kes@kes@N
کۆڵان,کۆڵان,kołan,kołan,N,N,«کۆڵان»[NOUN],کۆڵان کۆڵان منداڵیم دەگێڕمەوە.,730,کۆڵان@کۆڵان@N,kołan@kołan@N
کۆمەڵگە,کۆمەڵگە,komełge,komełge,N,N,«کۆمەڵگە»[NOUN],هاکە داوای لە کۆمەڵگە کرد بە دوای بکەون بۆ زیندوو کردنەوەی خەلافەت,734,کۆمەڵگە@کۆمەڵگە@N,komełge@komełge@N
کێش,کێش,kêş,kêş,N,N,«کێش»[NOUN],ڕێجیمی ڕۆژوو بۆ لەدەستدانی کێش,742,کێش@کێش@N,kêş@kêş@N
گەرەنتی,گەرەنتی,gerentî,gerentî,N,N,«گەرەنتی»[NOUN],دەتوانین سەرکەوتنی شۆڕشی دێموکراتی و ناسنامەی نەتەوەیەکی دێموکرات و کۆمەڵگایەکی ئازاد گەرەنتی بکەین,751,گەرەنتی@گەرەنتی@N,gerentî@gerentî@N
گەشی,گەشی,geşî,geşî,N,N,«گەشی»[NOUN],ئەم پێدەشتەش هەردەم بە گەشی دەمێنێت,753,گەشی@گەشی@N,geşî@geşî@N
گەل,گەل,gel,gel,N,N,«گەل»[NOUN],خۆشەویستی گەل! شاعیری یاخی عێراقی: ئەحمەد مەتەر,754,گەل@گەل@N,gel@gel@N
گوێ,گوێ,gwê,gwê,N,N,«گوێ»[NOUN],گوێ لە داواکەی ڕیاڵ مەدرید نەگیرا,770,گوێ@گوێ@N,gwê@gwê@N
ماتۆڕ,ماتۆڕ,matoř,matoř,N,N,«ماتۆڕ»[NOUN],پلاکی ماتۆڕ و ماشێنەکەی خۆشیان شێواندبێ,809,ماتۆڕ@ماتۆڕ@N,matoř@matoř@N
ماف,ماف,maf,maf,N,N,«ماف»[NOUN],ئێستا ماف مافی خۆمانە کاکە گیان بۆ ئێوە شەڕی لەسەر دەکەن؟,814,ماف@ماف@N,maf@maf@N
مام,مام,mam,mam,N,N,«مام»[NOUN]{Title},جلی بۆ م. برایم ئەحمەد و مەلا مستەفای بارزانی و مام جەلال ئوتوو کردووە,819,مام@مام@N,mam@mam@N
مۆڵەت,مۆڵەت,mołet,mołet,N,N,«مۆڵەت»[NOUN],لیژنەی ئەمنی: لەمەودوا ڕێگە بە خۆپیشاندانی بێ مۆڵەت نادرێت,852,مۆڵەت@مۆڵەت@N,mołet@mołet@N
ناو,ناو,naw,naw,N,N,«نێو»{NS}[NOUN],لە ناو ئەو کەسانەی کە بە ناوی ئەو پیکهاتەیەوە قسە دەکەن,868,ناو@ناو@N,naw@naw@N
ناوخۆ,ناوخۆ,nawxo,nawxo,N,N,«ناوخۆ»[NOUN],ئەم سیاسییە لە کاتی گەرمبوونی دۆسیەی گەندەڵییەکانی ناوخۆ کابرایەکی توندە,870,ناوخۆ@ناوخۆ@N,nawxo@nawxo@N
ناوەڕاست,ناوەڕاست,naweřast,naweřast,N,N,«ناوەڕاست»[NOUN],وتووێژەکانی ئاشتی ڕۆژهەڵاتی ناوەڕاست دووشەممە لە واشنتن دەست پێ دەکاتەوە,872,ناوەڕاست@ناوەڕاست@N,naweřast@naweřast@N
نەخۆشی,نەخۆشی,nexoşî,nexoşî,N,N,«نەخۆشی»[NOUN],بەداخەوە مامۆستا لەدوای ماوەیێک ململانێ لەگەڵ نەخۆشی کۆچی دواییی کرد.,882,نەخۆشی@نەخۆشی@N,nexoşî@nexoşî@N
نوێنەرایەتی,نوێنەرایەتی,nwênerayetî,nwênerayetî,N,N,«نوێنەرایەتی»[NOUN],بەشداری نوێنەرایەتی کومیتەی یۆتۆبۆری حدک لە ڕێ و ڕەسمی 26 ی ڕێبەندان ساڵڕۆژی دامەزرانی کۆمەڵە دا,896,نوێنەرایەتی@نوێنەرایەتی@N,nwênerayetî@nwênerayetî@N
نیگارکێشی,نیگارکێشی,nîgarkêşî,nîgarkêşî,N,N,«نیگارکێشی»[NOUN],پێشانگایەکی ماکێت و نیگارکێشی لە زانینگەی پەیام نووری سنە بەڕێوەچوو,901,نیگارکێشی@نیگارکێشی@N,nîgarkêşî@nîgarkêşî@N
هاوبیری,هاوبیری,hawbîrî,hawbîrî,N,N,«هاوبیری»[NOUN],هەریەک لەمانە ئاراستەیەکی سیاسین و دەشێت لەسەر بنەمای هاوبیری یاخود نزیکبیری لەیەکدی کۆ ببنەوە,911,هاوبیری@هاوبیری@N,hawbîrî@hawbîrî@N
هاوپەیمانی,هاوپەیمانی,hawpeymanî,hawpeymanî,N,N,«هاوپەیمانی»[NOUN],ئەو وەفدە پەرلەمانییەی سەردانی بەغدای کرد بۆ پشتیوانیکردنی فراکسیۆنی هاوپەیمانی,912,هاوپەیمانی@هاوپەیمانی@N,hawpeymanî@hawpeymanî@N
هەتاو,هەتاو,hetaw,hetaw,N,N,«هەتاو»[NOUN],سووتانەوەی پێست بە هۆی تیشکی هەتاو,920,هەتاو@هەتاو@N,hetaw@hetaw@N
هێلکە,هێلکە,hêlke,hêlke,N,N,«هێلکە»[NOUN],لە ئیرلەندا بە هێلکە و تەماتە هێرش کرا سەر وەزیری دەرەوەی ئێران,955,هێلکە@هێلکە@N,hêlke@hêlke@N
وڵات,وڵات,wiłat,wiłat,N,N,«وڵات»[NOUN],"دوای گەڕانەوەی لە دەرەوەی وڵات، لە ئێستادا تاڵەبانی لە ماڵە تایبەتەکەی خۆی لە ناوچەی دەباشانی شاری سلێمانی نیشتەجێیە.",966,وڵات@وڵات@N,wiłat@wiłat@N
وێنەگری,وێنەگری,wênegirî,wênegirî,N,N,«وێنەگری»[NOUN],کارگەی فێرکاریی وێنەگری بە کامێڕای دیجیتاڵ سازدەکا.,979,وێنەگری@وێنەگری@N,wênegirî@wênegirî@N
یاری,یاری,yarî,yarî,N,N,«یاری»[NOUN],لە دیدی کەسی سێیەمەوە یاری دەکرێت,982,یاری@یاری@N,yarî@yarî@N
یاسا,یاسا,yasa,yasa,N,N,«یاسا»[NOUN],هەوڵ دەدرێت بە یاسا کێشەی زەویوزار لە کوردستان چارەسەر بکرێت,987,یاسا@یاسا@N,yasa@yasa@N
یەکگرتوویی,یەکگرتوویی,yekgirtûyî,yekgirtûyî,N,N,«یەکگرتوویی»[NOUN],ئارێز داراپور: کۆماری ئیسلامی دڵخۆشە بەوەی یەکگرتوویی لە ناو گەلی کوردا نییە,995,یەکگرتوویی@یەکگرتوویی@N,yekgirtûyî@yekgirtûyî@N
